query,name,place_id,full_address,country,city,site,type,description,category,subtypes,rating,reviews,reviews_link,photo,range,email_1,email_2,email_3,instagram,website_title,website_description
"Boutique Hotels, Provence",HOTEL LE SAINT LAURENT,ChIJfWG790K-tRIRC1grOJmJts4,"1 Pl. de l'Arbre, 30126 Saint-Laurent-des-Arbres",France,Saint-Laurent-des-Arbres,http://lesaintlaurent.net/,Hotel,"Cozy rooms & suites in a genteel hotel featuring an outdoor pool & upscale dining, plus a spa.",hotels,"Hotel, Swimming pool",4.8,157,https://search.google.com/local/reviews?placeid=ChIJfWG790K-tRIRC1grOJmJts4&q=*&authuser=0&hl=en&gl=FR,https://lh3.googleusercontent.com/gps-proxy/AMy85WImG7y5IHs8CAw1RLOh8k0GrH7m-_IsVTRdSlIaBSjbEXB0zTTeNqYnmRdgxSFtqOpjIjB1C7aqqObvL0rAWkC5eGBTp7HqPVn4iBhH1nT-9hXgHuRNWUIOoOu5y3lZrFsQAnPhvOTCaekr0lA5erP3Bn6IH2JTNniekB_5b0zaHwYSqFwIb1CQ=w800-h500-k-no,3 stars,info@lesaintlaurent.net,,,,Hôtel en Provence Occitane Le Saint-Laurent - St Laurent Des Arbres,"L'hotel Le Saint Laurent se situe en Provence Occitane , au croisement de villes du sud comme Avignon, Orange, ou Nimes, proche du pont du Gard. Venez visiter les caves de Tavel, Lirac et Chateauneuf du Pape. Notre hébergement propose chambres et suites tout confort dans un cadre pittoresque et reposant. Réservez votre chambre dans notre hôtel à Saint Laurent des Arbres. C'est également un etablissement ouvert à l'année assurant des soirées étapes agréable proche des zones d'acitivité de Marcoulle -laudun L'ardoise - Roquemaure. A bientot"
"Boutique Hotels, Provence",Hôtel le Vallon de Valrugues & Spa,ChIJ5zzPaz3ltRIRqL4nz2qWeQc,"9 Chem. Canto Cigalo, 13210 Saint-Rémy-de-Provence",France,Saint-Rémy-de-Provence,https://www.vallondevalrugues.com/,Wellness hotel,"Lavish, sophisticated hotel with an upscale gastronomic restaurant & a spa with 2 pools.",hotels,"Wellness hotel, Bistro, Haute French restaurant, Lounge, Spa",4.6,1042,"https://search.google.com/local/reviews?placeid=ChIJ5zzPaz3ltRIRqL4nz2qWeQc&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipN8X6pRyGBfdhRzN7HrEsxyx0JyjyAhbWXkpjM=w800-h500-k-no,5 stars,resa@vallondevalrugues.com,info@vallondevalrugues.com,spa@vallondevalrugues.com,https://www.instagram.com/vallon_de_valrugues,~ Le Vallon de Valrugues & Spa | 5-star Spa Hotel Provence,"Official Website ✅ Best Rates in Direct: 5 star Spa Hotel in Saint-Rémy-de-Provence with villas, spa, restaurants & bars for a stay in Provence."
"Boutique Hotels, Provence",Hôtel le Vallon de Valrugues & Spa,ChIJ5zzPaz3ltRIRqL4nz2qWeQc,"9 Chem. Canto Cigalo, 13210 Saint-Rémy-de-Provence",France,Saint-Rémy-de-Provence,https://www.vallondevalrugues.com/,Wellness hotel,"Lavish, sophisticated hotel with an upscale gastronomic restaurant & a spa with 2 pools.",hotels,"Wellness hotel, Bistro, Haute French restaurant, Lounge, Spa",4.6,1042,"https://search.google.com/local/reviews?placeid=ChIJ5zzPaz3ltRIRqL4nz2qWeQc&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipN8X6pRyGBfdhRzN7HrEsxyx0JyjyAhbWXkpjM=w800-h500-k-no,5 stars,resa@vallondevalrugues.com,info@vallondevalrugues.com,spa@vallondevalrugues.com,https://www.instagram.com/vallon_de_valrugues,~ Le Vallon de Valrugues & Spa | 5-star Spa Hotel Provence,"Official Website ✅ Best Rates in Direct: 5 star Spa Hotel in Saint-Rémy-de-Provence with villas, spa, restaurants & bars for a stay in Provence."
"Boutique Hotels, Provence",Hôtel le Vallon de Valrugues & Spa,ChIJ5zzPaz3ltRIRqL4nz2qWeQc,"9 Chem. Canto Cigalo, 13210 Saint-Rémy-de-Provence",France,Saint-Rémy-de-Provence,https://www.vallondevalrugues.com/,Wellness hotel,"Lavish, sophisticated hotel with an upscale gastronomic restaurant & a spa with 2 pools.",hotels,"Wellness hotel, Bistro, Haute French restaurant, Lounge, Spa",4.6,1042,"https://search.google.com/local/reviews?placeid=ChIJ5zzPaz3ltRIRqL4nz2qWeQc&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipN8X6pRyGBfdhRzN7HrEsxyx0JyjyAhbWXkpjM=w800-h500-k-no,5 stars,resa@vallondevalrugues.com,info@vallondevalrugues.com,spa@vallondevalrugues.com,https://www.instagram.com/vallon_de_valrugues,~ Le Vallon de Valrugues & Spa | 5-star Spa Hotel Provence,"Official Website ✅ Best Rates in Direct: 5 star Spa Hotel in Saint-Rémy-de-Provence with villas, spa, restaurants & bars for a stay in Provence."
"Boutique Hotels, Provence",Hôtel Les Corps Saints,ChIJ37XOP4nrtRIRBKmFc6NTlNM,"17 Rue Agricol Perdiguier, 84000 Avignon",France,Avignon,https://www.hotel-les-corps-saints.fr/,Hotel,"Modern, straightforward rooms in a low-key hotel offering a furnished courtyard.",hotels,Hotel,4.2,145,"https://search.google.com/local/reviews?placeid=ChIJ37XOP4nrtRIRBKmFc6NTlNM&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipOu6nofuNr1DXHBAHcggppO_UUspayG_wx8zBjT=w800-h500-k-no,2 stars,corpssaints.avignon@gmail.com,,,,Hôtel les corps Saints – Hébergement à Avignon,
"Boutique Hotels, Provence",Hôtel Locarno,ChIJN2By1WzQzRIRfbB0MO9xC2U,"4 Av. des Baumettes, 06000 Nice",France,Nice,https://www.hotel-locarno.com/?utm_source=Google_mybusiness,Hotel,"Low-key rooms in a straightforward hotel offering Wi-Fi access, plus a guest lounge.",hotels,"Hotel, Lodging",4.2,792,"https://search.google.com/local/reviews?placeid=ChIJN2By1WzQzRIRfbB0MO9xC2U&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipNQKm1Jo3-88zMf5SwVBEoGHUJFmu7oQpH4UyXf=w800-h500-k-no,3 stars,ebusiness@hotel-locarno.com,,,https://www.instagram.com/hotellocarnonice,Hôtel Locarno Nice | Site Officiel | 3 étoiles proche plages,Situé à 2 minutes de la Promenade des Anglais et à proximité du centre-ville. Laissez-vous séduire par le style art-déco de l'Hôtel Locarno. Meilleur prix garanti !
"Boutique Hotels, Provence",Hôtel Lou Calen,ChIJ-R8YGQtdyRIRrGbO82jgFzY,"13 Rue de l'Araignée, 83570 Cotignac",France,Cotignac,https://www.loucalen.com/,Hotel,,hotels,Hotel,4.7,40,"https://search.google.com/local/reviews?placeid=ChIJ-R8YGQtdyRIRrGbO82jgFzY&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipNDaUxmLmANVL_K6Z8eXSv1LUo7vM2fgVzE10ku=w800-h500-k-no,,bonjour@loucalen.com,jardinsecret@loucalen.com,baravin@loucalen.com,https://www.instagram.com/loucalen,Lou Calen | Luxury Eco-Friendly Resort in Provence,Enjoy an immersive experience in Provence in a luxury eco-friendly resort and its restaurant located in the heart of Cotignac.
"Boutique Hotels, Provence",Hôtel Mairie,ChIJb7YRlmqtzBIRHHnpBLeC1yI,"20 Av. Charles de Gaulle, 05120 L'Argentière-la-Bessée",France,L'Argentière-la-Bessée,https://www.hotelbardelamairie.fr/,Hotel,,hotels,"Hotel, Coffee shop",4.4,80,"https://search.google.com/local/reviews?placeid=ChIJb7YRlmqtzBIRHHnpBLeC1yI&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipNNgOvRbIBsFpegz0kPu_kChHDqIxHqRHaBLKBV=w800-h500-k-no,,,,,,Hotel de la Mairie - L'argentière la béssée,
"Boutique Hotels, Provence",Hôtel Martinez part of The Unbound Collection by Hyatt,ChIJ82aVG72BzhIRKfmuyQnWQmI,"PR, 73 Bd de la Croisette, 06400 Cannes",France,Cannes,https://www.hyatt.com/en-US/hotel/france/hotel-martinez/jcagh?src=corp_lclb_gmb_seo_jcagh,Hotel,"Fine dining and a chic cocktail bar in an elegant hotel with sea views, a private beach & free WiFi.",hotels,Hotel,4.5,3550,"https://search.google.com/local/reviews?placeid=ChIJ82aVG72BzhIRKfmuyQnWQmI&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipNMtmj7-sPJw-40cSNgaqA8JLzHTpevlBVvMsSS=w800-h500-k-no,5 stars,todd.garvin@hyatt.com,concierge@hyatt.com,salesclerc@hyatt.com,https://www.instagram.com/explore,Доступ до ресурсу заборонено,"Hyatt Residence Club Key West, Beach House provides the most relaxed atmosphere of all resorts in Key West."
"Boutique Hotels, Provence",Hotel Mas Saint Joseph,ChIJq0Te8q7ltRIRX-x8UfgM3VI,"271 Rte de Maillane, 13210 Saint-Rémy-de-Provence",France,Saint-Rémy-de-Provence,https://www.masjoseph.com/,Hotel,,hotels,"Hotel, Lodging",4.6,96,https://search.google.com/local/reviews?placeid=ChIJq0Te8q7ltRIRX-x8UfgM3VI&q=*&authuser=0&hl=en&gl=FR,https://lh5.googleusercontent.com/p/AF1QipPZQFju7xPUiRW1qFstjMiQRaUGCnD0T9m4JjW-=w800-h500-k-no,3 stars,hotel@masjoseph.com,,,,Mas Saint Joseph,
"Boutique Hotels, Provence",Hôtel Particulier Le 28 Luxury Boutique Hotel,ChIJE9wwXpaNyRIRRepjMCOtkWI,"28 Rue du 4 Septembre, 13100 Aix-en-Provence",France,Aix-en-Provence,https://hotelparticulier-le28.com/,Hotel,"Elegant B&B in a 17-century townhouse, with plush guestrooms, a shaded garden & a fireplace lounge.",hotels,Hotel,4.6,47,"https://search.google.com/local/reviews?placeid=ChIJE9wwXpaNyRIRRepjMCOtkWI&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipPsiCPaXMf39k6p-67vf1Sjllwtsb338W7IIzJo=w800-h500-k-no,,contact@hotelparticulier-le28.com,reservation@hotelparticulier-le28.com,contact@lapetiteagenceduweb.com,https://www.instagram.com/hotelparticulierle28,"Site Officiel de l'Hôtel Particulier, le 28 à Aix-en-Provence","Doté d'un jardin privé avec 2 terrasses et d'un restaurant sur place, l'Hotel Particulier 28 à Aix est situé à Aix-en-Provence."
"Boutique Hotels, Provence",Hôtel Particulier Le 28 Luxury Boutique Hotel,ChIJE9wwXpaNyRIRRepjMCOtkWI,"28 Rue du 4 Septembre, 13100 Aix-en-Provence",France,Aix-en-Provence,https://hotelparticulier-le28.com/,Hotel,"Elegant B&B in a 17-century townhouse, with plush guestrooms, a shaded garden & a fireplace lounge.",hotels,Hotel,4.6,47,"https://search.google.com/local/reviews?placeid=ChIJE9wwXpaNyRIRRepjMCOtkWI&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipPsiCPaXMf39k6p-67vf1Sjllwtsb338W7IIzJo=w800-h500-k-no,,contact@hotelparticulier-le28.com,reservation@hotelparticulier-le28.com,contact@lapetiteagenceduweb.com,https://www.instagram.com/hotelparticulierle28,"Site Officiel de l'Hôtel Particulier, le 28 à Aix-en-Provence","Doté d'un jardin privé avec 2 terrasses et d'un restaurant sur place, l'Hotel Particulier 28 à Aix est situé à Aix-en-Provence."
"Boutique Hotels, Provence",Hôtel Provence,ChIJU-tML4-rzhIRgjDLVq9-YGM,"11 Bd Georges Clemenceau, 83300 Draguignan",France,Draguignan,,Hotel,,hotels,"Hotel, Corporate office",3.0,93,"https://search.google.com/local/reviews?placeid=ChIJU-tML4-rzhIRgjDLVq9-YGM&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh3.googleusercontent.com/gps-proxy/AMy85WLldU2W9eqIRKDf6gIvvwT9DiVVHW0uydgn-Idd-Ik-hwCJhFAjpAY1YCQnRHkGMDFaW98ANpK20B6N56UACcDXgeLTdKFVrHgaaio9LSnX4lgA8m1GzvmCpHdm88Hxm2jCsUma_mJQWT4SiwofWAAJmwHCNwUdfucJUb_poU3bUjLzedUeLCMyVA=w800-h500-k-no,,,,,,,
"Boutique Hotels, Provence",Hotel Restaurant Benvengudo,ChIJr2cplA7htRIRvXVo8mWliok,"1800 Route d'Arles, 13520 Les Baux-de-Provence",France,Les Baux-de-Provence,http://www.benvengudo.com/,Hotel,"Provençal-style property offering plush rooms & suites, plus an outdoor pool & gourmet dining.",hotels,"Hotel, Outdoor swimming pool, Restaurant, Seminary, Swimming pool",4.7,181,"https://search.google.com/local/reviews?placeid=ChIJr2cplA7htRIRvXVo8mWliok&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipMUEGViyEu77KfgF2bvjZe52Wbca7dJZ3bstENA=w800-h500-k-no,4 stars,reservations@benvengudo.com,,,https://instagram.com/benvengudo,Hotel Benvengudo **** | 4 Star Hotel in Provence | OFFICIAL SITE,"Welcome to Hotel Benvengudo, a charming 4-star hotel in Les Baux de Provence, France, offering luxury accommodation, great restaurant and wines, meeting rooms."
"Boutique Hotels, Provence",Hôtel Restaurant Le Provence Brignoles,ChIJL19419RpyRIRupyMGovdnec,"1 Av. Frédéric Mistral, 83170 Brignoles",France,Brignoles,http://www.hoteldeprovencebrignoles.fr/,Restaurant,Warmly decorated rooms in an informal coaching inn-turned-hotel offering dining & a terrace.,restaurants,"Restaurant, Family restaurant, French restaurant, Hotel, Provence restaurant",4.4,269,https://search.google.com/local/reviews?placeid=ChIJL19419RpyRIRupyMGovdnec&q=*&authuser=0&hl=en&gl=FR,https://lh5.googleusercontent.com/p/AF1QipOkYGrFxTMlUiM1AHIRa9RTA87F4GBKvvlkbNCC=w800-h500-k-no,2 stars,service@linkeo.com,,,,"Hôtel-restaurant Le Provence - Brignoles, Saint-Maximin-la-Sainte-Baume, Solliès-Pont - Cuisine française, Cuisine du terroir",Rendez-vous à l’Hôtel de Provence pour des vacances pas comme les autres. Hôtel-restaurant situé à Brignoles.
"Boutique Hotels, Provence",HOTEL RESTAURANT MAISON ARQUIER,ChIJcxiw9VLzyRIRpqA2bvY-z88,"2890 Rte du Petit Moulin, 13290 Aix-en-Provence",France,Aix-en-Provence,http://www.maison-arquier.com/,Restaurant,"Informal hotel offering rooms with en suite bathrooms & free Wi-Fi, plus a restaurant with terrace.",restaurants,"Restaurant, French restaurant, Hotel",4.0,594,"https://search.google.com/local/reviews?placeid=ChIJcxiw9VLzyRIRpqA2bvY-z88&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh3.googleusercontent.com/gps-proxy/AMy85WKbS-c2yoaEyHFfdWm0L1tQFS_r5Gf5EyN2aBahd5wNtjyEKVSGrn8PLRLKFPR_Vxa_Qis-DRnm6RsVtmDHECu387HLogNebUDzBWeKFafQKWdgaPM4jV_U8KiKqanaJ-xgHnBxsmcB0O1tPiyVdzqJGdtyCLhKaDmQlsMVyaWoTrmqCFUxb35ThQ=w800-h500-k-no,3 stars,evenements@maison-arquier.com,maisonarquier6@gmail.com,,,Hôtel-Restaurant| Maison Arquier | Aix En Provence,"Au coeur de la Campagne Aixoise, Maison Arquier est un superbe hôtel restaurant, rénouvé avec goût."
"Boutique Hotels, Provence",Hotel So'Co Nice by HappyCulture,ChIJERTgSA_QzRIRDnrRRgHDi60,"27 Av. Thiers, 06000 Nice",France,Nice,https://hotel-soco.com/fr/,Hotel,"Eclectic hotel offering warmly decorated rooms, a business center & complimentary Wi-Fi.",hotels,"Hotel, Luggage storage facility",4.3,874,"https://search.google.com/local/reviews?placeid=ChIJERTgSA_QzRIRDnrRRgHDi60&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipNdbIcZWwSNxMlZa-xk21SC28GlA8un_UlcUbUE=w800-h500-k-no,3 stars,bonjour@hotel-soco.com,dpo@honotel.fr,,https://www.instagram.com/happyculture,HappyCulture Hotel So'Co*** | OFFICIAL WEBSITE | Nice Centre Train Station,"Best rates guaranteed on the official website of the Hotel So'Co: 3-star hotel ideally located in the center of Nice, near the train station. Super Wifi & Yummy Corner."
"Boutique Hotels, Provence",Hôtel SPA Le Calendal,ChIJefK7lmx2thIRD0PX3OsDXbA,"5 Rue Prte de Laure, 13200 Arles",France,Arles,http://www.lecalendal.com/,Wellness hotel,Traditional hotel set in a 17th-century house offering a cafe & a Roman bath-inspired spa.,hotels,"Wellness hotel, Spa, Tea house",4.5,537,"https://search.google.com/local/reviews?placeid=ChIJefK7lmx2thIRD0PX3OsDXbA&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipNeJlwtJYgVoUEl1q2pdtkGpfjO8quA0As0HxOS=w800-h500-k-no,3 stars,contact@lecalendal.com,,,https://www.instagram.com/explore,"Hotel arles, Arles hotel restaurant, booking hotel arles, downtown hotel arles, hotels arles france, room in arles, vacation in arles",The hotel Le Calendal in Arles Camargue offers you an ideal place for your holidays in Camargue. Enjoy the SPA ! Downtown hotel arles
"Boutique Hotels, Provence",Hotel Thomas,ChIJGRrTMAYqzBIR9rXW8A7e_nU,"19/27 Rte de Valbonne, 06110 Le Cannet",France,Le Cannet,https://www.adonis-cannes.com/,Hotel,"Straightforward hotel with a relaxed bay-view restaurant, plus an outdoor pool & an airport shuttle.",hotels,Hotel,3.5,426,"https://search.google.com/local/reviews?placeid=ChIJGRrTMAYqzBIR9rXW8A7e_nU&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipOkuVPyTIAb8f6NLdAxaVy3ZRN-aMAaulrYOoyP=w800-h500-k-no,3 stars,resa@adonis-cannes.com,,,https://www.instagram.com/adonis_hotels,Adonis Cannes Hôtel Thomas  | Site Officiel : La garantie du meilleur prix,
"Boutique Hotels, Provence",HOTES'ANTIC PROVENCE,ChIJt3mPnYJTyRIRS17DZSWXHNA,"1166 Chem. du Peylong, 83510 Lorgues",France,Lorgues,http://www.hotes-antic-provence.fr/,Bed & breakfast,,Chambre d'hôtes,Bed & breakfast,4.8,22,"https://search.google.com/local/reviews?placeid=ChIJt3mPnYJTyRIRS17DZSWXHNA&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipMM99EB2nDwfY7ttW-OZjKQn5lptLFW4Ljt5cbT=w800-h500-k-no,,hotes.antic.provence@gmail.com,,,,Chambres d'hôtes à la campagne au calme - Hotes'Antic Provence - Lorgues,"En Provence, au calme, entre les Gorges du Verdon et le Golfe de St Tropez, venez vous ressourcer et vous reposer au bord de notre piscine."
"Boutique Hotels, Provence",HOTES'ANTIC PROVENCE,ChIJt3mPnYJTyRIRS17DZSWXHNA,"1166 Chem. du Peylong, 83510 Lorgues",France,Lorgues,http://www.hotes-antic-provence.fr/,Bed & breakfast,,Chambre d'hôtes,Bed & breakfast,4.8,22,"https://search.google.com/local/reviews?placeid=ChIJt3mPnYJTyRIRS17DZSWXHNA&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipMM99EB2nDwfY7ttW-OZjKQn5lptLFW4Ljt5cbT=w800-h500-k-no,,hotes.antic.provence@gmail.com,,,,Chambres d'hôtes à la campagne au calme - Hotes'Antic Provence - Lorgues,"En Provence, au calme, entre les Gorges du Verdon et le Golfe de St Tropez, venez vous ressourcer et vous reposer au bord de notre piscine."
"Boutique Hotels, Provence",Jade en Provence,ChIJk5i5Q3Z_yhIRnUR9BnMl7TQ,"635 Av. André Coudray, 84110 Vaison-la-Romaine",France,Vaison-la-Romaine,http://www.jade-en-provence.com/,Bed & breakfast,"Uniquely styled rooms in a relaxed B&B offering a cozy lounge, plus a garden with a pool.",Chambre d'hôtes,Bed & breakfast,4.9,31,"https://search.google.com/local/reviews?placeid=ChIJk5i5Q3Z_yhIRnUR9BnMl7TQ&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipMka0Lqdj_-7xMpZ_m8kkrIKrWFgCqKIMTxHfaQ=w800-h500-k-no,,contact@jade-en-provence.com,,,,Jade en Provence,
"Boutique Hotels, Provence",L'Hôtel des Arts à Aix-en-Provence,ChIJ1RiXVL6NyRIRwYluC-3YwCQ,"3 Rue Fonderie, 13100 Aix-en-Provence",France,Aix-en-Provence,http://hoteldesarts-aix.fr/,Hotel,Unfussy lodging offering casual rooms & suites with flat-screen TVs & free Wi-Fi.,hotels,Hotel,3.4,219,"https://search.google.com/local/reviews?placeid=ChIJ1RiXVL6NyRIRwYluC-3YwCQ&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh3.googleusercontent.com/gps-proxy/AMy85WLXP9DGCzdpQWyqHydEh65hIWdQ0nq2go5-Lfi9Q-Ckfl8Wy4bryTw5S2MJ4UxIU0csKXIIRViTp1WQjUpL6qiGvSQa5hnjHsBL3JlfpnknmfEYqL0uD1_wEEnh6q1DZK8_iXPyWz4e4ZzFYzPTk1hTdSWnV4e_kWlCoiZbaIssUrFlo1YCWaA=w800-h500-k-no,2 stars,contact@hoteldesarts-aix.fr,,,,Hôtel en centre ville - Hôtel des Arts Aix en Provence,"A cinq minutes de la célèbre Fontaine Rotonde et du Cours Mirabeau aux terrasses animées, l’Hôtel des Arts est situé au cœur de la ville d’Aix-en-Provence."
"Boutique Hotels, Provence",L'OLIVERAIE EN PROVENCE,ChIJq6r6B7L3yRIRRw5gRi3s0Ug,"2 Chem. de l'Oliveraie, 13410 Lambesc",France,Lambesc,,Bed & breakfast,,Chambre d'hôtes,Bed & breakfast,4.7,6,"https://search.google.com/local/reviews?placeid=ChIJq6r6B7L3yRIRRw5gRi3s0Ug&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh3.googleusercontent.com/gps-proxy/AMy85WIlM-BVtuGvp4q6WpZebwwCnG0a08q7351vFdFI_LAQYvO3D66_HAgPXvL1VGQqfdN4yVJqhX5N9vbnAj6HWy7bfyb66bhSz87rgjLyG91C-Bj22_CS0kby4VCd9tih-FATmuGka1G1yVCbZ_B-EmTh729kuZhESZSk-d9rHaQ7_oyqFEbcwoOOjw=w800-h500-k-no,,,,,,,
"Boutique Hotels, Provence",La Bastide Bourrelly***** - Mathias Dandine,ChIJly8c_ILsyRIRc67iMyoVbeQ,"Place Albert Florens, 13480 Cabriès",France,Cabriès,https://labastidebourrelly.com/fr/,Hotel,,hotels,"Hotel, Haute French restaurant",4.6,30,"https://search.google.com/local/reviews?placeid=ChIJly8c_ILsyRIRc67iMyoVbeQ&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipPcb0tWuCY6BDrMy_4aAOwfEcLrQpJTZfGD4JLF=w800-h500-k-no,5 stars,contact@labastidebourrelly.com,info@api-and-you.com,,https://www.instagram.com/labastidebourrelly,La Bastide Bourrelly · Hôtel de Charme en Provence proche Aix-en-Provence,OFFICIEL · ️ Réservez votre chambre ou votre table · La Bastide BourrelLy · Mathias DANDINE · Hôtel & spa et restaurant gastronomique proche de l’aéroport Marseille Provence et de la gare TGV d’Aix-en-Provence
"Boutique Hotels, Provence",La Bastide De Boulbon,ChIJRTCrJdzCtRIRuFxt94C2dpc,"Rue de L Hôtel de ville, 13150 Boulbon",France,Boulbon,http://www.labastidedeboulbon.com/,Hotel,"Polished rooms & suites in a luxe seasonal hotel with outdoor pool, plus free Wi-Fi & loaner bikes.",hotels,"Hotel, French restaurant, Lodging, Restaurant",4.7,82,"https://search.google.com/local/reviews?placeid=ChIJRTCrJdzCtRIRuFxt94C2dpc&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipN1DTVpUbE_9SR7RNNPChiqW1oENMuKXjdcwVCr=w800-h500-k-no,4 stars,contact@labastidedeboulbon.com,,,,,
"Boutique Hotels, Provence",La Bastide de Ganay,ChIJv61VphKLyRIRlnT0xhjpKck,"5635 Rte du Puy Sainte-Réparade, 13540 Aix-en-Provence",France,Aix-en-Provence,https://www.bastidedeganay.com/,Hotel,,hotels,Hotel,4.5,84,"https://search.google.com/local/reviews?placeid=ChIJv61VphKLyRIRlnT0xhjpKck&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipMFdz9k_q9F3YpJPVBPu9mOys3EcRAcOXDqqlFW=w800-h500-k-no,,contact@bastidedeganay.com,,,,Bed&Breakfast/Luxury resort hotel - Bastide de Ganay,"La Bastide de Ganay hotel bed&breakfast de luxe situé à Aix-en-Provence. Réservez nos chambres, suites et appartements pour vos vacances et vos séjours."
"Boutique Hotels, Provence",La Bastide de Ganay,ChIJv61VphKLyRIRlnT0xhjpKck,"5635 Rte du Puy Sainte-Réparade, 13540 Aix-en-Provence",France,Aix-en-Provence,https://www.bastidedeganay.com/,Hotel,,hotels,Hotel,4.5,84,"https://search.google.com/local/reviews?placeid=ChIJv61VphKLyRIRlnT0xhjpKck&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipMFdz9k_q9F3YpJPVBPu9mOys3EcRAcOXDqqlFW=w800-h500-k-no,,contact@bastidedeganay.com,,,,Bed&Breakfast/Luxury resort hotel - Bastide de Ganay,"La Bastide de Ganay hotel bed&breakfast de luxe situé à Aix-en-Provence. Réservez nos chambres, suites et appartements pour vos vacances et vos séjours."
"Boutique Hotels, Provence",La Bastide de Ganay,ChIJv61VphKLyRIRlnT0xhjpKck,"5635 Rte du Puy Sainte-Réparade, 13540 Aix-en-Provence",France,Aix-en-Provence,https://www.bastidedeganay.com/,Hotel,,hotels,Hotel,4.5,84,"https://search.google.com/local/reviews?placeid=ChIJv61VphKLyRIRlnT0xhjpKck&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipMFdz9k_q9F3YpJPVBPu9mOys3EcRAcOXDqqlFW=w800-h500-k-no,,contact@bastidedeganay.com,,,,Bed&Breakfast/Luxury resort hotel - Bastide de Ganay,"La Bastide de Ganay hotel bed&breakfast de luxe situé à Aix-en-Provence. Réservez nos chambres, suites et appartements pour vos vacances et vos séjours."
"Boutique Hotels, Provence",La Bastide de Moustiers,ChIJ-dv0IBPuyxIRRqJ-k3F9qmI,"Chem. de Quinson, 04360 Moustiers-Sainte-Marie",France,Moustiers-Sainte-Marie,https://www.bastide-moustiers.com/fr/,Hotel,"Elegant rooms & suites in a posh inn owned by a renown chef, offering fine dining & an outdoor pool.",hotels,"Hotel, Restaurant",4.7,370,"https://search.google.com/local/reviews?placeid=ChIJ-dv0IBPuyxIRRqJ-k3F9qmI&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipPGGV5VK4hMZ7MPwNTglKcypl0cqstwmN8wCBC3=w800-h500-k-no,4 stars,contact@bastide-moustiers.com,dpotier@bastide-moustiers.com,,https://www.instagram.com/la_bastide_de_moustiers,La Bastide de Moustiers,
